Run,Assay Type,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,AvgSpotLen,Bases,Bytes,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,sex,isolate,INSDC_center_alias,AssemblyName,Description,Breed,tissue,BioSampleModel,dev_stage,label,Age,Biomaterial_provider,strain,disease,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,phenotype,body_site,isolation-source,collection_date,Cultivar,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,instrument_model (run),Isolation_source
ERR979519,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056391,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2404902360,1551034635,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979520,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056392,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3114588960,2022646443,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979521,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056393,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3110795184,2089291187,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979522,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056394,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3167286696,2064223888,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979523,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056395,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2047783696,1428156680,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979524,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056396,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3108054908,2019794945,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979525,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056397,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2521037652,1626180872,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979526,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056398,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3077479300,2066774353,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979527,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056399,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,171311056,113670158,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979528,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056400,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2360197308,1518106699,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979529,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056401,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3107153308,2092945376,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979530,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056402,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2483863900,1597676081,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979531,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056403,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,1888615036,1311337689,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979532,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056404,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3225012616,2109604996,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979534,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056406,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,1843771412,1278324643,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979535,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056407,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2063471340,1438986866,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979536,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056408,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,1794764552,1253518085,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979537,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056409,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2538637864,1637306080,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979538,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056410,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2510246088,1614427082,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979539,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056411,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2006818324,1392231993,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979540,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056412,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2448761868,1582181631,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979541,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056413,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2517633328,1626549229,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979542,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056414,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2510561256,1610574017,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979543,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056415,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3086537440,2067707677,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979544,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056416,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3102892072,2014075553,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979545,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056417,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,2481746316,1602843681,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979546,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056418,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3691195872,2523234513,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979547,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056419,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3648666420,2497723665,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979548,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056420,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3655239868,2510886128,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979549,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056421,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3625343596,2480848727,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979550,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056422,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3622045112,2470865326,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979551,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056423,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3645646648,2492179734,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979552,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056424,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3678342388,2508388821,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979553,WGS,SAMEA3498588,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056425,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498588,ERP011292,PRJEB10098,196,3181058832,2077220844,2015-09-25,2018-11-16,SB4329_SB159,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805737,ERS805737,SB4329_SB159,male,SB4329_SB159,,,,,,,,,,,,,,,,,,,,,,,,
ERR979554,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056426,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,2503671072,1613248829,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
ERR979556,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056428,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,3329456116,2260841155,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
ERR979557,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056429,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,3504743816,2295177162,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
ERR979558,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056430,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,2258635596,1579480989,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
ERR979559,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056431,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,3345034392,2183052807,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
ERR979560,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056432,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,2257273396,1458183509,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
ERR979561,WGS,SAMEA3498580,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056433,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498580,ERP011292,PRJEB10098,196,3284447656,2229632878,2015-09-25,2018-11-16,KB7674_SB285,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805729,ERS805729,KB7674_SB285,male,KB7674_SB285,,,,,,,,,,,,,,,,,,,,,,,,
